Attribute,Local Authority,Sum of Value,Year
Road Transport (Motorways),Blackpool,0.4639939706276664,2014
Road Transport (Motorways),Blackpool,0.46605326834535216,2015
Road Transport (Motorways),Blackpool,0.484997612270403,2016
Road Transport (Motorways),Blackpool,0.4851531267592589,2017
Road Transport (Motorways),Blackpool,0.4037819276330345,2018
Road Transport (Motorways),Blackpool,0.39152946041940645,2019
Road Transport (Motorways),Blackpool,0.3197580882666801,2020
Road Transport (Motorways),Blackpool,0.33599890288544926,2021
Road Transport (Motorways),Blackpool,0.3354378359734102,2022
Road Transport (Motorways),Blackpool,0.3310775538442724,2023
Road Transport (Motorways),Burnley,32.84036252663741,2005
Road Transport (Motorways),Burnley,34.48713501805306,2006
Road Transport (Motorways),Burnley,34.653925895143225,2007
Road Transport (Motorways),Burnley,33.249297918979366,2008
Road Transport (Motorways),Burnley,31.13897777624053,2009
Road Transport (Motorways),Burnley,30.995341378346733,2010
Road Transport (Motorways),Burnley,31.743283872126298,2011
Road Transport (Motorways),Burnley,31.254021030289792,2012
Road Transport (Motorways),Burnley,30.668012652312573,2013
Road Transport (Motorways),Burnley,31.094016998520228,2014
Road Transport (Motorways),Burnley,29.071447800545823,2015
Road Transport (Motorways),Burnley,29.851518460992512,2016
Road Transport (Motorways),Burnley,29.005983340094566,2017
Road Transport (Motorways),Burnley,29.40825268203015,2018
Road Transport (Motorways),Burnley,30.792246554155295,2019
Road Transport (Motorways),Burnley,23.79775974233744,2020
Road Transport (Motorways),Burnley,28.00161574575359,2021
Road Transport (Motorways),Burnley,28.051130773884285,2022
Road Transport (Motorways),Burnley,28.285785053800492,2023
Road Transport (Motorways),Chorley,219.0007359558056,2005
Road Transport (Motorways),Chorley,238.23743477516507,2006
Road Transport (Motorways),Chorley,216.04110574838646,2007
Road Transport (Motorways),Chorley,230.9103008933104,2008
Road Transport (Motorways),Chorley,227.58080548503366,2009
Road Transport (Motorways),Chorley,223.3344331456673,2010
Road Transport (Motorways),Chorley,222.3943105697914,2011
Road Transport (Motorways),Chorley,204.26064738354904,2012
Road Transport (Motorways),Chorley,208.06813455759013,2013
Road Transport (Motorways),Chorley,202.6621163076206,2014
Road Transport (Motorways),Chorley,214.11839977379444,2015
Road Transport (Motorways),Chorley,221.50676378814944,2016
Road Transport (Motorways),Chorley,220.37775401495273,2017
Road Transport (Motorways),Chorley,210.21626449818189,2018
Road Transport (Motorways),Chorley,221.4156509982639,2019
Road Transport (Motorways),Chorley,181.3774855858132,2020
Road Transport (Motorways),Chorley,199.33227672872133,2021
Road Transport (Motorways),Chorley,194.83295493240365,2022
Road Transport (Motorways),Chorley,192.97360351633841,2023
Road Transport (Motorways),England Total,22967.773468244915,2005
Road Transport (Motorways),England Total,23097.785867321945,2006
Road Transport (Motorways),England Total,23246.972985181903,2007
Road Transport (Motorways),England Total,22234.411715106617,2008
Road Transport (Motorways),England Total,21595.36912403217,2009
Road Transport (Motorways),England Total,21713.333763417722,2010
Road Transport (Motorways),England Total,21611.02391545946,2011
Road Transport (Motorways),England Total,21447.707208663312,2012
Road Transport (Motorways),England Total,21528.852592652915,2013
Road Transport (Motorways),England Total,22054.760198263873,2014
Road Transport (Motorways),England Total,22565.782962111833,2015
Road Transport (Motorways),England Total,23193.26219879484,2016
Road Transport (Motorways),England Total,23447.97760764723,2017
Road Transport (Motorways),England Total,23302.536964293457,2018
Road Transport (Motorways),England Total,22713.03392906685,2019
Road Transport (Motorways),England Total,19470.22061763063,2020
Road Transport (Motorways),England Total,21030.59294826583,2021
Road Transport (Motorways),England Total,21205.963314721685,2022
Road Transport (Motorways),England Total,20858.127175749094,2023
Road Transport (Motorways),Fylde,52.24572833521958,2005
Road Transport (Motorways),Fylde,49.64682086414653,2006
Road Transport (Motorways),Fylde,51.29400610112313,2007
Road Transport (Motorways),Fylde,48.37653668808419,2008
Road Transport (Motorways),Fylde,46.941955678084575,2009
Road Transport (Motorways),Fylde,47.60281548742873,2010
Road Transport (Motorways),Fylde,48.056273569896454,2011
Road Transport (Motorways),Fylde,45.6182351468049,2012
Road Transport (Motorways),Fylde,46.05571250785217,2013
Road Transport (Motorways),Fylde,45.478137731001546,2014
Road Transport (Motorways),Fylde,45.9554018053206,2015
Road Transport (Motorways),Fylde,44.81274829413953,2016
Road Transport (Motorways),Fylde,46.55340588100709,2017
Road Transport (Motorways),Fylde,46.43247955262364,2018
Road Transport (Motorways),Fylde,45.129144029064214,2019
Road Transport (Motorways),Fylde,38.68451560605594,2020
Road Transport (Motorways),Fylde,42.934053576602224,2021
Road Transport (Motorways),Fylde,40.52013234568151,2022
Road Transport (Motorways),Fylde,39.501619869118755,2023
Road Transport (Motorways),Hyndburn,50.314358783555136,2005
Road Transport (Motorways),Hyndburn,52.61892919915816,2006
Road Transport (Motorways),Hyndburn,49.91550769978906,2007
Road Transport (Motorways),Hyndburn,46.03937616168902,2008
Road Transport (Motorways),Hyndburn,45.06742024515528,2009
Road Transport (Motorways),Hyndburn,45.825623292044604,2010
Road Transport (Motorways),Hyndburn,46.62010112884241,2011
Road Transport (Motorways),Hyndburn,45.347632196569435,2012
Road Transport (Motorways),Hyndburn,47.69157205824848,2013
Road Transport (Motorways),Hyndburn,48.37937474926046,2014
Road Transport (Motorways),Hyndburn,49.296481191044876,2015
Road Transport (Motorways),Hyndburn,51.22915919608274,2016
Road Transport (Motorways),Hyndburn,48.551606331343905,2017
Road Transport (Motorways),Hyndburn,48.13243034358449,2018
Road Transport (Motorways),Hyndburn,50.280575964657764,2019
Road Transport (Motorways),Hyndburn,38.30539897873884,2020
Road Transport (Motorways),Hyndburn,43.036267941321164,2021
Road Transport (Motorways),Hyndburn,43.537345295554864,2022
Road Transport (Motorways),Hyndburn,43.758521435238244,2023
Road Transport (Motorways),Lancashire Total,940.0825150679786,2005
Road Transport (Motorways),Lancashire Total,964.5625117288722,2006
Road Transport (Motorways),Lancashire Total,932.2347245749447,2007
Road Transport (Motorways),Lancashire Total,932.8577162751924,2008
Road Transport (Motorways),Lancashire Total,921.3081989178304,2009
Road Transport (Motorways),Lancashire Total,938.4471557992035,2010
Road Transport (Motorways),Lancashire Total,937.2763120277552,2011
Road Transport (Motorways),Lancashire Total,883.374625710841,2012
Road Transport (Motorways),Lancashire Total,895.8953218248503,2013
Road Transport (Motorways),Lancashire Total,890.1418610651078,2014
Road Transport (Motorways),Lancashire Total,910.5489138280205,2015
Road Transport (Motorways),Lancashire Total,920.3735456348637,2016
Road Transport (Motorways),Lancashire Total,925.8895288640479,2017
Road Transport (Motorways),Lancashire Total,891.8952662642785,2018
Road Transport (Motorways),Lancashire Total,899.2063798579143,2019
Road Transport (Motorways),Lancashire Total,747.3376693083162,2020
Road Transport (Motorways),Lancashire Total,843.8622663288252,2021
Road Transport (Motorways),Lancashire Total,826.4001452351714,2022
Road Transport (Motorways),Lancashire Total,799.0193387342438,2023
Road Transport (Motorways),Lancaster,164.9959665943505,2005
Road Transport (Motorways),Lancaster,162.74983446089308,2006
Road Transport (Motorways),Lancaster,163.2254458939953,2007
Road Transport (Motorways),Lancaster,160.03628804367506,2008
Road Transport (Motorways),Lancaster,158.06294594744918,2009
Road Transport (Motorways),Lancaster,160.0123085659392,2010
Road Transport (Motorways),Lancaster,159.37044330134597,2011
Road Transport (Motorways),Lancaster,155.4947219715558,2012
Road Transport (Motorways),Lancaster,154.78754288088138,2013
Road Transport (Motorways),Lancaster,155.10095223914476,2014
Road Transport (Motorways),Lancaster,154.55756682481567,2015
Road Transport (Motorways),Lancaster,151.2805691067594,2016
Road Transport (Motorways),Lancaster,158.90729795629312,2017
Road Transport (Motorways),Lancaster,152.5834352965437,2018
Road Transport (Motorways),Lancaster,148.26710286132848,2019
Road Transport (Motorways),Lancaster,120.77139151690237,2020
Road Transport (Motorways),Lancaster,148.63940743681877,2021
Road Transport (Motorways),Lancaster,141.54503013023907,2022
Road Transport (Motorways),Lancaster,133.27436578600035,2023
Road Transport (Motorways),North West Total,4494.997208731183,2005
Road Transport (Motorways),North West Total,4545.517128764223,2006
Road Transport (Motorways),North West Total,4559.140830835977,2007
Road Transport (Motorways),North West Total,4420.713955696177,2008
Road Transport (Motorways),North West Total,4368.365712949245,2009
Road Transport (Motorways),North West Total,4376.9565270430985,2010
Road Transport (Motorways),North West Total,4326.275888063176,2011
Road Transport (Motorways),North West Total,4210.297221955008,2012
Road Transport (Motorways),North West Total,4228.734023158108,2013
Road Transport (Motorways),North West Total,4318.519357444941,2014
Road Transport (Motorways),North West Total,4370.873100462226,2015
Road Transport (Motorways),North West Total,4461.7101695612955,2016
Road Transport (Motorways),North West Total,4454.588721107989,2017
Road Transport (Motorways),North West Total,4372.325455104482,2018
Road Transport (Motorways),North West Total,4291.073053482107,2019
Road Transport (Motorways),North West Total,3736.4189333090144,2020
Road Transport (Motorways),North West Total,4041.6092047928055,2021
Road Transport (Motorways),North West Total,4032.9311040091266,2022
Road Transport (Motorways),North West Total,3943.7330802321835,2023
Road Transport (Motorways),Pendle,26.29970515912254,2005
Road Transport (Motorways),Pendle,26.070831060167627,2006
Road Transport (Motorways),Pendle,25.844767484702757,2007
Road Transport (Motorways),Pendle,25.157507856931453,2008
Road Transport (Motorways),Pendle,24.820517928189116,2009
Road Transport (Motorways),Pendle,24.793655449564966,2010
Road Transport (Motorways),Pendle,25.257338928712347,2011
Road Transport (Motorways),Pendle,24.922637900247995,2012
Road Transport (Motorways),Pendle,24.710316711532606,2013
Road Transport (Motorways),Pendle,24.79771587016553,2014
Road Transport (Motorways),Pendle,24.612665622597934,2015
Road Transport (Motorways),Pendle,24.997505958138984,2016
Road Transport (Motorways),Pendle,24.499951803442592,2017
Road Transport (Motorways),Pendle,24.143480438778223,2018
Road Transport (Motorways),Pendle,24.918145178787146,2019
Road Transport (Motorways),Pendle,22.36852794566242,2020
Road Transport (Motorways),Pendle,25.26279578587199,2021
Road Transport (Motorways),Pendle,24.38243298647502,2022
Road Transport (Motorways),Pendle,22.136112437464497,2023
Road Transport (Motorways),Preston,148.275558067296,2005
Road Transport (Motorways),Preston,147.90684161348864,2006
Road Transport (Motorways),Preston,148.46059718667837,2007
Road Transport (Motorways),Preston,140.1980003456182,2008
Road Transport (Motorways),Preston,146.9613629502262,2009
Road Transport (Motorways),Preston,150.67739136506367,2010
Road Transport (Motorways),Preston,154.37161684618601,2011
Road Transport (Motorways),Preston,144.29212249814586,2012
Road Transport (Motorways),Preston,147.38426825249817,2013
Road Transport (Motorways),Preston,144.75343501388562,2014
Road Transport (Motorways),Preston,149.05839793278602,2015
Road Transport (Motorways),Preston,149.57091635368985,2016
Road Transport (Motorways),Preston,151.25070398464362,2017
Road Transport (Motorways),Preston,145.02721105751377,2018
Road Transport (Motorways),Preston,145.11334878005098,2019
Road Transport (Motorways),Preston,121.87402969065712,2020
Road Transport (Motorways),Preston,134.36212743576726,2021
Road Transport (Motorways),Preston,131.90925585068385,2022
Road Transport (Motorways),Preston,128.21689999825048,2023
Road Transport (Motorways),Ribble Valley,0,2005
Road Transport (Motorways),Ribble Valley,0,2006
Road Transport (Motorways),Ribble Valley,0,2007
Road Transport (Motorways),Ribble Valley,0,2008
Road Transport (Motorways),Ribble Valley,0,2009
Road Transport (Motorways),Ribble Valley,0,2010
Road Transport (Motorways),Ribble Valley,0,2011
Road Transport (Motorways),Ribble Valley,0,2012
Road Transport (Motorways),Ribble Valley,0,2013
Road Transport (Motorways),Ribble Valley,0,2014
Road Transport (Motorways),Ribble Valley,0,2015
Road Transport (Motorways),Ribble Valley,0,2016
Road Transport (Motorways),Ribble Valley,0,2017
Road Transport (Motorways),Ribble Valley,0,2018
Road Transport (Motorways),Ribble Valley,0,2019
Road Transport (Motorways),Ribble Valley,0,2020
Road Transport (Motorways),Ribble Valley,0,2021
Road Transport (Motorways),Ribble Valley,0,2022
Road Transport (Motorways),Ribble Valley,0,2023
Road Transport (Motorways),Rossendale,3.0097091037644135,2005
Road Transport (Motorways),Rossendale,3.0748425114346785,2006
Road Transport (Motorways),Rossendale,3.1097448917243176,2007
Road Transport (Motorways),Rossendale,2.743335048905396,2008
Road Transport (Motorways),Rossendale,2.8542223700891576,2009
Road Transport (Motorways),Rossendale,2.836847637767697,2010
Road Transport (Motorways),Rossendale,2.680292629165209,2011
Road Transport (Motorways),Rossendale,2.8145047050837397,2012
Road Transport (Motorways),Rossendale,2.8471635160901685,2013
Road Transport (Motorways),Rossendale,2.7952788580611503,2014
Road Transport (Motorways),Rossendale,2.8331360750256644,2015
Road Transport (Motorways),Rossendale,2.955796899393933,2016
Road Transport (Motorways),Rossendale,2.9540820693758487,2017
Road Transport (Motorways),Rossendale,2.989697617738007,2018
Road Transport (Motorways),Rossendale,2.7349760892599013,2019
Road Transport (Motorways),Rossendale,2.5959967794853167,2020
Road Transport (Motorways),Rossendale,2.730276321591154,2021
Road Transport (Motorways),Rossendale,2.626745332307625,2022
Road Transport (Motorways),Rossendale,2.6411134049510228,2023
Road Transport (Motorways),South Ribble,102.19714594590198,2005
Road Transport (Motorways),South Ribble,104.09236689555264,2006
Road Transport (Motorways),South Ribble,99.76921270026521,2007
